elapsed_min,battery_v,battery_min_v,battery_max_v,coral_fault
123.35,3.824,3.798,3.843,0
123.38333,3.827,3.798,3.84,0
123.41667,3.817,3.788,3.836,0
123.45,3.824,3.801,3.833,0
123.48333,3.82,3.76,3.83,0
123.51667,3.82,3.808,3.843,0
123.55,3.824,3.814,3.836,0
123.58333,3.8185,3.76,3.83,0
123.61667,3.822,3.782,3.836,0
123.65,3.822,3.808,3.843,0
123.68333,3.824,3.801,3.84,0
123.71667,3.8255,3.808,3.843,0
123.75,3.82,3.776,3.83,0
123.78333,3.824,3.808,3.836,0
123.81667,3.822,3.801,3.84,0
123.85,3.824,3.808,3.836,0
123.88333,3.8185,3.798,3.836,0
123.91667,3.8205,3.779,3.836,0
123.95,3.827,3.811,3.833,0
123.98333,3.83,3.798,3.84,0
124.01667,3.827,3.801,3.843,0
124.05,3.827,3.814,3.836,0
124.08333,3.82,3.772,3.833,0
124.11667,3.824,3.798,3.84,0
124.15,3.822,3.811,3.833,0
124.18333,3.8185,3.76,3.83,0
124.21667,3.824,3.811,3.849,0
124.25,3.827,3.801,3.84,0
124.28333,3.827,3.811,3.84,0
124.31667,3.8255,3.811,3.836,0
124.35,3.824,3.788,3.836,0
124.38333,3.827,3.808,3.836,0
124.41667,3.8255,3.811,3.84,0
124.45,3.82,3.808,3.852,0
124.48333,3.824,3.779,3.84,0
124.51667,3.827,3.744,3.84,0
124.55,3.824,3.804,3.843,0
124.58333,3.824,3.814,3.833,0
124.61667,3.824,3.811,3.833,0
124.65,3.824,3.811,3.843,0
124.68333,3.8255,3.763,3.83,0
124.71667,3.824,3.785,3.833,0
124.75,3.82,3.808,3.846,0
124.78333,3.824,3.808,3.843,0
124.81667,3.824,3.808,3.849,0
124.85,3.817,3.811,3.833,0
124.88333,3.824,3.798,3.84,0
124.91667,3.8255,3.811,3.836,0
124.95,3.82,3.772,3.84,0
124.98333,3.8255,3.811,3.836,0
125.01667,3.82,3.801,3.833,0
125.05,3.824,3.798,3.84,0
125.08333,3.827,3.808,3.843,0
125.11667,3.82,3.779,3.843,0
125.15,3.827,3.808,3.833,0
125.18333,3.824,3.811,3.84,0
125.21667,3.824,3.811,3.833,0
125.25,3.824,3.814,3.833,0
125.28333,3.822,3.804,3.833,0
125.31667,3.82,3.756,3.833,0
125.35,3.824,3.801,3.843,0
125.38333,3.824,3.811,3.836,0
125.41667,3.827,3.811,3.833,0
125.45,3.824,3.804,3.84,0
125.48333,3.82,3.76,3.833,0
125.51667,3.824,3.814,3.836,0
125.55,3.824,3.801,3.836,0
125.58333,3.82,3.808,3.83,0
125.61667,3.822,3.801,3.849,0
125.65,3.82,3.772,3.833,0
125.68333,3.824,3.808,3.836,0
125.71667,3.824,3.808,3.836,0
125.75,3.82,3.763,3.84,0
125.78333,3.82,3.804,3.84,0
125.81667,3.824,3.811,3.833,0
125.85,3.824,3.798,3.833,0
125.88333,3.8185,3.798,3.833,0
125.91667,3.824,3.756,3.833,0
125.95,3.824,3.798,3.836,0
125.98333,3.824,3.801,3.833,0
126.01667,3.824,3.811,3.833,0
126.05,3.824,3.814,3.84,0
126.08333,3.824,3.804,3.83,0
126.11667,3.822,3.798,3.84,0
126.15,3.824,3.798,3.849,0
126.18333,3.817,3.801,3.836,0
126.21667,3.824,3.808,3.836,0
126.25,3.824,3.769,3.84,0
126.28333,3.824,3.772,3.836,0
126.31667,3.824,3.808,3.84,0
126.35,3.824,3.785,3.833,0
126.38333,3.822,3.788,3.846,0
126.41667,3.824,3.798,3.836,0
126.45,3.817,3.795,3.836,0
126.48333,3.824,3.772,3.846,0
126.51667,3.824,3.801,3.833,0
126.55,3.824,3.811,3.849,0
126.58333,3.82,3.782,3.84,0
126.61667,3.824,3.811,3.836,0
126.65,3.822,3.769,3.836,0
126.68333,3.824,3.808,3.833,0
126.71667,3.822,3.798,3.836,0
126.75,3.822,3.801,3.843,0
126.78333,3.824,3.785,3.84,0
126.81667,3.824,3.76,3.843,0
126.85,3.82,3.808,3.833,0
126.88333,3.824,3.798,3.84,0
126.91667,3.82,3.776,3.846,0
126.95,3.824,3.804,3.843,0
126.98333,3.82,3.808,3.833,0
127.01667,3.811,3.785,3.827,0
127.05,3.82,3.798,3.836,0
127.08333,3.82,3.808,3.833,0
127.11667,3.824,3.804,3.843,0
127.15,3.824,3.804,3.833,0
127.18333,3.824,3.785,3.836,0
127.21667,3.824,3.811,3.83,0
127.25,3.824,3.811,3.836,0
127.28333,3.82,3.811,3.833,0
127.31667,3.817,3.792,3.859,0
127.35,3.824,3.769,3.836,0
127.38333,3.824,3.801,3.836,0
127.41667,3.82,3.811,3.833,0
127.45,3.824,3.801,3.833,0
127.48333,3.824,3.795,3.833,0
127.51667,3.824,3.76,3.836,0
127.55,3.8185,3.808,3.83,0
127.58333,3.8155,3.798,3.827,0
127.61667,3.817,3.804,3.843,0
127.65,3.824,3.782,3.83,0
127.68333,3.824,3.795,3.83,0
127.71667,3.817,3.769,3.836,0
127.75,3.817,3.808,3.833,0
127.78333,3.82,3.811,3.833,0
127.81667,3.82,3.811,3.833,0
127.85,3.82,3.798,3.833,0
127.88333,3.817,3.76,3.843,0
127.91667,3.82,3.801,3.833,0
127.95,3.824,3.798,3.836,0
127.98333,3.824,3.798,3.836,0
128.01667,3.822,3.811,3.833,0
128.05,3.822,3.782,3.833,0
128.08333,3.824,3.808,3.833,0
128.11667,3.817,3.801,3.83,0
128.15,3.82,3.811,3.833,0
128.18333,3.817,3.804,3.84,0
128.21667,3.824,3.776,3.84,0
128.25,3.824,3.798,3.833,0
128.28333,3.82,3.808,3.833,0
128.31667,3.822,3.804,3.833,0
128.35,3.82,3.808,3.833,0
128.38333,3.82,3.766,3.83,0
128.41667,3.824,3.804,3.827,0
128.45,3.814,3.792,3.833,0
128.48333,3.824,3.801,3.843,0
128.51667,3.8255,3.808,3.833,0
128.55,3.82,3.795,3.836,0
128.58333,3.817,3.808,3.836,0
128.61667,3.82,3.804,3.84,0
128.65,3.824,3.811,3.833,0
128.68333,3.824,3.804,3.833,0
128.71667,3.82,3.782,3.836,0
128.75,3.811,3.798,3.827,0
128.78333,3.824,3.798,3.836,0
128.81667,3.824,3.795,3.836,0
128.85,3.8255,3.795,3.833,0
128.88333,3.82,3.788,3.83,0
128.91667,3.8185,3.801,3.833,0
128.95,3.8185,3.801,3.833,0
128.98333,3.824,3.798,3.833,0
129.01667,3.82,3.808,3.833,0
129.05,3.8155,3.795,3.833,0
129.08333,3.82,3.779,3.833,0
129.11667,3.824,3.804,3.833,0
129.15,3.817,3.801,3.824,0
129.18333,3.822,3.766,3.833,0
129.21667,3.82,3.808,3.83,0
129.25,3.8155,3.756,3.833,0
129.28333,3.817,3.769,3.833,0
129.31667,3.82,3.798,3.836,0
129.35,3.817,3.756,3.836,0
129.38333,3.824,3.792,3.833,0
129.41667,3.824,3.795,3.833,0
129.45,3.82,3.811,3.833,0
129.48333,3.82,3.804,3.836,0
129.51667,3.8125,3.75,3.836,0
129.55,3.8185,3.798,3.833,0
129.58333,3.82,3.782,3.836,0
129.61667,3.817,3.75,3.83,0
129.65,3.824,3.795,3.83,0
129.68333,3.824,3.795,3.833,0
129.71667,3.824,3.782,3.827,0
129.75,3.82,3.804,3.827,0
129.78333,3.817,3.808,3.836,0
129.81667,3.817,3.779,3.833,0
129.85,3.817,3.804,3.833,0
129.88333,3.817,3.808,3.833,0
129.91667,3.814,3.798,3.833,0
129.95,3.824,3.795,3.833,0
129.98333,3.817,3.75,3.84,0
130.01667,3.8185,3.801,3.833,0
130.05,3.82,3.798,3.83,0
130.08333,3.814,3.776,3.856,0
130.11667,3.8155,3.798,3.84,0
130.15,3.814,3.792,3.827,0
130.18333,3.814,3.782,3.833,0
130.21667,3.82,3.804,3.83,0
130.25,3.814,3.798,3.833,0
130.28333,3.817,3.795,3.83,0
130.31667,3.817,3.804,3.827,0
130.35,3.817,3.747,3.827,0
130.38333,3.817,3.801,3.833,0
130.41667,3.8185,3.766,3.824,0
130.45,3.814,3.795,3.836,0
130.48333,3.8095,3.792,3.83,0
130.51667,3.82,3.731,3.833,0
130.55,3.8185,3.801,3.83,0
130.58333,3.817,3.798,3.827,0
130.61667,3.814,3.785,3.827,0
130.65,3.817,3.808,3.827,0
130.68333,3.814,3.769,3.83,0
130.71667,3.814,3.804,3.833,0
130.75,3.811,3.785,3.82,0
130.78333,3.811,3.769,3.824,0
130.81667,3.82,3.798,4.064,0
130.85,3.817,3.804,3.83,0
130.88333,3.811,3.782,3.824,0
130.91667,3.814,3.798,3.836,0
130.95,3.817,3.753,3.833,0
130.98333,3.82,3.798,3.836,0
131.01667,3.814,3.801,3.824,0
131.05,3.804,3.76,3.824,0
131.08333,3.82,3.785,3.836,0
131.11667,3.814,3.798,3.833,0
131.15,3.817,3.801,3.83,0
131.18333,3.8155,3.798,3.833,0
131.21667,3.811,3.75,3.83,0
131.25,3.817,3.804,3.84,0
131.28333,3.817,3.808,3.833,0
131.31667,3.804,3.763,3.83,0
131.35,3.811,3.788,3.83,0
131.38333,3.824,3.779,3.833,0
131.41667,3.822,3.769,3.836,0
131.45,3.8185,3.804,3.827,0
131.48333,3.811,3.766,3.83,0
131.51667,3.8155,3.801,3.833,0
131.55,3.8185,3.804,3.833,0
131.58333,3.811,3.766,3.824,0
131.61667,3.811,3.801,3.827,0
131.65,3.8185,3.785,3.833,0
131.68333,3.824,3.798,3.836,0
131.71667,3.82,3.798,3.833,0
131.75,3.817,3.756,3.833,0
131.78333,3.817,3.792,3.824,0
131.81667,3.8155,3.795,3.833,0
131.85,3.811,3.798,3.824,0
131.88333,3.8125,3.785,3.83,0
131.91667,3.8095,3.756,3.833,0
131.95,3.814,3.795,3.827,0
131.98333,3.8125,3.795,3.836,0
132.01667,3.8185,3.76,3.833,0
132.05,3.814,3.798,3.84,0
132.08333,3.811,3.776,3.833,0
132.11667,3.817,3.763,3.827,0
132.15,3.817,3.795,3.83,0
132.18333,3.8125,3.769,3.83,0
132.21667,3.811,3.795,3.827,0
132.25,3.811,3.801,3.836,0
132.28333,3.8155,3.75,3.833,0
132.31667,3.817,3.808,3.84,0
132.35,3.814,3.801,3.833,0
132.38333,3.8095,3.776,3.824,0
132.41667,3.811,3.788,3.83,0
132.45,3.811,3.772,3.836,1
132.48333,3.8185,3.785,3.833,1
132.51667,3.811,3.801,3.827,0
132.55,3.824,3.804,3.83,0
132.58333,3.811,3.804,3.827,0
132.61667,3.811,3.763,3.833,0
132.65,3.8125,3.795,3.824,0
132.68333,3.808,3.795,3.827,0
132.71667,3.814,3.76,3.836,0
132.75,3.817,3.795,3.827,0
132.78333,3.811,3.798,3.824,0
132.81667,3.82,3.798,3.833,0
132.85,3.814,3.795,3.83,0
132.88333,3.817,3.75,3.833,0
132.91667,3.811,3.798,3.82,0
132.95,3.806,3.792,3.83,0
132.98333,3.811,3.763,3.824,0
133.01667,3.8155,3.798,3.833,0
133.05,3.814,3.798,3.827,0
133.08333,3.811,3.795,3.827,0
133.11667,3.814,3.801,3.827,0
133.15,3.8155,3.769,3.827,0
133.18333,3.817,3.798,3.83,0
133.21667,3.817,3.76,3.833,0
133.25,3.804,3.792,3.824,0
133.28333,3.814,3.801,3.833,0
133.31667,3.8125,3.76,3.833,0
133.35,3.811,3.798,3.82,0
133.38333,3.811,3.798,3.824,0
133.41667,3.811,3.769,3.824,0
133.45,3.811,3.801,3.827,0
133.48333,3.804,3.75,3.824,0
133.51667,3.811,3.792,3.827,0
133.55,3.811,3.763,3.824,0
133.58333,3.811,3.769,3.824,0
133.61667,3.8155,3.798,3.824,0
133.65,3.8155,3.795,3.824,0
133.68333,3.811,3.75,3.83,0
133.71667,3.814,3.801,3.833,0
133.75,3.811,3.75,3.833,0
133.78333,3.811,3.785,3.824,0
133.81667,3.8095,3.769,3.824,0
133.85,3.811,3.744,3.83,0
133.88333,3.817,3.798,3.833,0
133.91667,3.814,3.782,3.824,0
133.95,3.811,3.766,3.833,0
133.98333,3.8125,3.798,3.833,0
134.01667,3.814,3.801,3.824,0
134.05,3.814,3.766,3.824,0
134.08333,3.808,3.785,3.817,0
134.11667,3.811,3.795,3.824,0
134.15,3.811,3.782,3.836,0
134.18333,3.811,3.792,3.82,0
134.21667,3.811,3.756,3.83,0
134.25,3.8125,3.798,3.83,0
134.28333,3.814,3.782,3.827,0
134.31667,3.8095,3.785,3.827,0
134.35,3.811,3.792,3.827,0
134.38333,3.804,3.744,3.82,0
134.41667,3.817,3.798,3.846,0
134.45,3.814,3.795,3.83,0
134.48333,3.811,3.792,3.824,0
134.51667,3.811,3.792,3.824,0
134.55,3.811,3.75,3.83,0
134.58333,3.811,3.801,3.83,0
134.61667,3.811,3.75,3.83,0
134.65,3.808,3.788,3.824,0
134.68333,3.811,3.795,3.824,0
134.71667,3.806,3.756,4.422,0
134.75,3.817,3.792,3.827,0
134.78333,3.811,3.798,3.824,0
134.81667,3.811,3.801,3.827,0
134.85,3.811,3.763,3.824,0
134.88333,3.811,3.788,3.824,0
134.91667,3.811,3.792,3.824,0
134.95,3.804,3.785,3.827,0
134.98333,3.814,3.756,3.824,0
135.01667,3.811,3.782,3.83,0
135.05,3.8125,3.782,3.83,0
135.08333,3.811,3.785,3.82,0
135.11667,3.811,3.75,3.824,0
135.15,3.811,3.785,3.827,0
135.18333,3.811,3.779,3.82,0
135.21667,3.8025,3.763,3.817,0
135.25,3.811,3.769,3.824,0
135.28333,3.811,3.75,3.852,0
135.31667,3.814,3.785,3.836,0
135.35,3.811,3.798,3.83,0
135.38333,3.806,3.766,3.824,0
135.41667,3.811,3.792,3.833,0
135.45,3.811,3.788,3.824,0
135.48333,3.811,3.792,3.836,0
135.51667,3.8025,3.744,3.824,0
135.55,3.811,3.782,3.83,0
135.58333,3.811,3.788,3.824,0
135.61667,3.811,3.744,3.824,0
135.65,3.811,3.795,3.824,0
135.68333,3.811,3.798,3.83,0
135.71667,3.804,3.763,3.836,0
135.75,3.8095,3.785,3.827,0
135.78333,3.8025,3.75,3.83,0
135.81667,3.808,3.705,3.824,0
135.85,3.811,3.785,3.824,0
135.88333,3.811,3.747,3.824,0
135.91667,3.814,3.798,3.83,0
135.95,3.811,3.795,3.833,0
135.98333,3.806,3.769,3.83,0
136.01667,3.8095,3.792,3.836,0
136.05,3.808,3.779,3.833,0
136.08333,3.804,3.734,3.814,0
136.11667,3.811,3.792,3.82,0
136.15,3.811,3.792,3.824,0
136.18333,3.8155,3.795,3.824,0
136.21667,3.804,3.769,3.817,0
136.25,3.811,3.795,3.824,0
136.28333,3.808,3.74,3.82,0
136.31667,3.811,3.798,3.824,0
136.35,3.811,3.782,3.83,0
136.38333,3.806,3.74,3.83,0
136.41667,3.8095,3.795,3.824,0
136.45,3.8095,3.779,3.824,0
136.48333,3.8095,3.763,3.824,0
136.51667,3.8095,3.788,3.824,0
136.55,3.8095,3.756,3.827,0
136.58333,3.808,3.785,3.83,0
136.61667,3.808,3.785,3.827,0
136.65,3.8025,3.766,3.824,0
136.68333,3.811,3.785,3.836,0
136.71667,3.811,3.782,3.83,0
136.75,3.804,3.747,3.824,0
136.78333,3.804,3.792,3.82,0
136.81667,3.804,3.74,3.843,0
136.85,3.811,3.785,3.827,0
136.88333,3.804,3.785,3.814,0
136.91667,3.801,3.744,3.824,0
136.95,3.801,3.782,3.824,0
136.98333,3.811,3.792,3.83,0
137.01667,3.795,3.779,3.824,0
137.05,3.811,3.788,3.824,0
137.08333,3.806,3.753,3.833,0
137.11667,3.8095,3.785,3.824,0
137.15,3.8095,3.798,3.824,0
137.18333,3.801,3.744,3.82,0
137.21667,3.8025,3.785,3.827,0
137.25,3.8095,3.798,3.827,0
137.28333,3.7995,3.747,3.824,0
137.31667,3.808,3.795,3.827,0
137.35,3.808,3.76,3.824,0
137.38333,3.808,3.798,3.82,0
137.41667,3.811,3.792,3.824,0
137.45,3.808,3.766,3.824,0
137.48333,3.8095,3.788,3.82,0
137.51667,3.806,3.785,3.833,0
137.55,3.806,3.769,3.827,0
137.58333,3.808,3.785,3.82,0
137.61667,3.806,3.744,3.833,0
137.65,3.811,3.788,3.824,0
137.68333,3.801,3.792,3.82,0
137.71667,3.798,3.769,3.827,0
137.75,3.808,3.792,3.827,0
137.78333,3.804,3.782,3.82,0
137.81667,3.811,3.766,3.82,0
137.85,3.8125,3.795,3.833,0
137.88333,3.798,3.744,3.824,0
137.91667,3.804,3.792,3.824,0
137.95,3.808,3.798,3.817,0
137.98333,3.804,3.747,3.824,0
138.01667,3.811,3.785,3.827,0
138.05,3.804,3.792,3.824,0
138.08333,3.804,3.744,3.817,0
138.11667,3.811,3.779,3.827,0
138.15,3.801,3.744,3.827,0
138.18333,3.804,3.782,3.824,0
138.21667,3.806,3.782,3.824,0
138.25,3.804,3.744,3.824,0
138.28333,3.811,3.792,3.824,0
138.31667,3.806,3.788,3.824,0
138.35,3.792,3.747,3.824,0
138.38333,3.808,3.788,3.824,0
138.41667,3.804,3.756,3.817,0
138.45,3.811,3.772,3.849,0
138.48333,3.804,3.795,3.817,0
138.51667,3.801,3.744,3.824,0
138.55,3.808,3.788,3.824,0
138.58333,3.8025,3.756,3.824,0
138.61667,3.804,3.76,3.827,0
138.65,3.806,3.769,3.824,0
138.68333,3.811,3.76,3.824,0
138.71667,3.811,3.708,3.82,0
138.75,3.7995,3.792,3.811,0
138.78333,3.8025,3.74,3.82,0
138.81667,3.804,3.788,3.82,0
138.85,3.806,3.744,3.82,0
138.88333,3.811,3.788,3.824,0
138.91667,3.7995,3.785,3.82,0
138.95,3.806,3.744,3.82,0
138.98333,3.8025,3.724,3.82,0
139.01667,3.806,3.769,3.82,0
139.05,3.801,3.747,3.817,0
139.08333,3.801,3.785,3.836,0
139.11667,3.804,3.75,3.811,0
139.15,3.806,3.782,3.82,0
139.18333,3.801,3.782,3.833,0
139.21667,3.795,3.734,3.82,0
139.25,3.808,3.785,3.827,0
139.28333,3.804,3.769,3.82,0
139.31667,3.801,3.75,3.811,0
139.35,3.808,3.785,3.82,0
139.38333,3.806,3.763,3.824,0
139.41667,3.806,3.744,3.817,0
139.45,3.798,3.792,3.814,0
139.48333,3.801,3.744,3.817,0
139.51667,3.8025,3.785,3.82,0
139.55,3.7995,3.782,3.817,0
139.58333,3.7995,3.779,3.811,0
139.61667,3.804,3.785,3.824,0
139.65,3.8095,3.76,3.817,0
139.68333,3.7995,3.756,3.817,0
139.71667,3.804,3.795,3.824,0
139.75,3.808,3.769,3.817,0
139.78333,3.801,3.788,3.811,0
139.81667,3.801,3.625,3.824,0
139.85,3.801,3.744,3.814,0
139.88333,3.7995,3.782,3.827,0
139.91667,3.7995,3.763,3.814,0
139.95,3.811,3.785,3.824,0
139.98333,3.804,3.737,3.82,0
140.01667,3.801,3.769,3.824,0
140.05,3.7995,3.779,3.817,0
140.08333,3.804,3.779,3.82,0
140.11667,3.795,3.427,3.833,0
140.15,3.804,3.779,3.817,0
140.18333,3.8025,3.737,3.82,0
140.21667,3.798,3.785,3.817,0
140.25,3.806,3.782,3.824,0
140.28333,3.7995,3.76,3.82,0
140.31667,3.8025,3.782,3.82,0
140.35,3.801,3.785,3.814,0
140.38333,3.804,3.76,3.824,0
140.41667,3.804,3.782,3.817,0
140.45,3.7995,3.769,3.82,0
140.48333,3.801,3.779,3.82,0
140.51667,3.8025,3.792,3.833,0
140.55,3.801,3.747,3.82,0
140.58333,3.7995,3.785,3.824,0
140.61667,3.801,3.785,3.817,0
140.65,3.7995,3.744,3.824,0
140.68333,3.804,3.763,3.82,0
140.71667,3.801,3.737,3.82,0
140.75,3.801,3.792,3.814,0
140.78333,3.804,3.779,3.824,0
140.81667,3.798,3.744,3.82,0
140.85,3.804,3.788,3.82,0
140.88333,3.811,3.785,3.859,0
140.91667,3.798,3.766,3.811,0
140.95,3.808,3.769,3.824,0
140.98333,3.808,3.747,3.836,0
141.01667,3.798,3.769,3.814,0
141.05,3.801,3.785,3.817,0
141.08333,3.801,3.74,3.814,0
141.11667,3.801,3.792,3.814,0
141.15,3.804,3.785,3.811,0
141.18333,3.798,3.744,3.814,0
141.21667,3.798,3.769,3.849,0
141.25,3.801,3.721,3.827,0
141.28333,3.801,3.782,3.82,0
141.31667,3.804,3.782,3.817,0
141.35,3.801,3.776,3.82,0
141.38333,3.806,3.788,3.82,0
141.41667,3.801,3.785,3.827,0
141.45,3.795,3.756,3.811,0
141.48333,3.798,3.785,3.827,0
141.51667,3.801,3.76,3.824,0
141.55,3.801,3.772,3.82,0
141.58333,3.801,3.788,3.824,0
141.61667,3.798,3.747,3.824,0
141.65,3.806,3.785,3.817,0
141.68333,3.7995,3.769,3.814,0
141.71667,3.798,3.753,3.817,0
141.75,3.7995,3.782,3.811,0
141.78333,3.798,3.731,3.811,0
141.81667,3.798,3.779,3.811,0
141.85,3.806,3.772,3.827,0
141.88333,3.798,3.763,3.817,0
141.91667,3.798,3.792,3.817,0
141.95,3.806,3.782,3.82,0
141.98333,3.7995,3.718,3.824,0
142.01667,3.798,3.779,3.814,0
142.05,3.795,3.724,3.817,0
142.08333,3.798,3.776,3.82,0
142.11667,3.804,3.782,3.824,0
142.15,3.792,3.756,3.817,0
142.18333,3.798,3.772,3.814,0
142.21667,3.7995,3.763,3.817,0
142.25,3.801,3.744,3.811,0
142.28333,3.801,3.776,3.824,0
142.31667,3.798,3.753,3.82,0
142.35,3.798,3.779,3.811,0
142.38333,3.804,3.785,3.824,0
142.41667,3.798,3.756,3.82,0
142.45,3.804,3.785,3.808,0
142.65,3.7775,3.766,3.798,1
142.68333,3.776,3.705,3.795,1
142.71667,3.779,3.76,3.792,1
142.75,3.785,3.772,3.795,1
142.78333,3.785,3.766,3.798,1
142.81667,3.782,3.772,3.792,1
142.85,3.782,3.705,3.792,1
142.88333,3.776,3.718,3.788,1
142.91667,3.769,3.756,3.792,1
142.95,3.779,3.756,3.792,1
142.98333,3.782,3.747,3.801,1
143.01667,3.779,3.756,3.824,1
143.05,3.769,3.705,3.785,0
143.08333,3.776,3.763,3.785,0
143.11667,3.772,3.756,3.785,0
143.15,3.772,3.756,3.785,0
143.18333,3.774,3.763,3.785,0
143.21667,3.7675,3.686,3.785,0
143.25,3.769,3.753,3.801,0
143.28333,3.776,3.747,3.785,0
143.31667,3.769,3.753,3.888,0
143.35,3.772,3.766,3.785,0
143.38333,3.7705,3.689,3.785,0
143.41667,3.769,3.753,3.785,0
143.45,3.769,3.76,3.776,0
143.48333,3.772,3.75,3.801,0
143.51667,3.763,3.74,3.785,0
143.55,3.769,3.712,3.798,0
143.58333,3.776,3.584,3.785,0
143.61667,3.772,3.75,3.785,0
143.65,3.769,3.75,3.785,0
143.68333,3.769,3.753,3.785,0
143.71667,3.769,3.708,3.782,0
143.75,3.766,3.756,3.782,0
143.78333,3.763,3.75,3.782,0
143.81667,3.76,3.74,3.785,0
143.85,3.769,3.747,3.782,0
143.88333,3.769,3.747,3.779,0
143.91667,3.763,3.699,3.782,0
143.95,3.772,3.753,3.785,0
143.98333,3.7675,3.76,3.779,0
144.01667,3.766,3.747,3.782,0
144.05,3.7645,3.734,3.769,0
144.08333,3.76,3.686,3.782,0
144.11667,3.763,3.74,3.785,0
144.15,3.769,3.734,3.782,0
144.18333,3.769,3.734,3.785,0
144.21667,3.766,3.75,3.782,0
144.25,3.7675,3.683,3.792,0
144.28333,3.7675,3.756,3.792,0
144.31667,3.756,3.747,3.782,0
144.35,3.763,3.75,3.804,0
144.38333,3.76,3.731,3.769,0
144.41667,3.766,3.692,3.782,0
144.45,3.7675,3.734,3.779,0
144.48333,3.7615,3.75,3.769,0
144.51667,3.769,3.753,3.776,0
144.55,3.7645,3.75,3.769,0
144.58333,3.76,3.696,3.769,0
144.61667,3.766,3.747,3.776,0
144.65,3.763,3.75,3.766,0
144.68333,3.756,3.737,3.779,0
144.71667,3.766,3.744,3.779,0
144.75,3.76,3.744,3.779,0
144.78333,3.763,3.702,3.772,0
144.81667,3.763,3.74,3.772,0
144.85,3.76,3.747,3.772,0
144.88333,3.766,3.747,3.772,0
144.91667,3.76,3.75,3.772,0
144.95,3.756,3.692,3.769,0
144.98333,3.763,3.737,3.772,0
145.01667,3.763,3.74,3.776,0
145.05,3.763,3.734,3.776,0
145.08333,3.7615,3.75,3.776,0
145.11667,3.756,3.696,3.769,0
145.15,3.7615,3.75,3.772,0
145.18333,3.7615,3.728,3.769,0
145.21667,3.76,3.744,3.769,0
145.25,3.75,3.744,3.769,0
145.28333,3.76,3.699,3.782,0
145.31667,3.7675,3.718,3.782,0
145.35,3.763,3.715,3.772,0
145.38333,3.76,3.744,3.782,0
145.41667,3.76,3.747,3.772,0
145.45,3.7595,3.699,3.785,0
145.48333,3.763,3.744,3.772,0
145.51667,3.756,3.75,3.766,0
145.55,3.753,3.734,3.779,0
145.58333,3.763,3.715,3.772,0
145.61667,3.756,3.667,3.772,0
145.65,3.763,3.75,3.772,0
145.68333,3.756,3.74,3.776,0
145.71667,3.7615,3.744,3.776,0
145.75,3.76,3.75,3.811,0
145.78333,3.756,3.664,3.769,0
145.81667,3.7545,3.689,3.766,0
145.85,3.76,3.74,3.779,0
145.88333,3.7615,3.734,3.776,0
145.91667,3.76,3.731,3.782,0
145.95,3.758,3.737,3.769,0
145.98333,3.756,3.68,3.766,0
146.01667,3.7615,3.74,3.769,0
146.05,3.758,3.75,3.769,0
146.08333,3.756,3.747,3.766,0
146.11667,3.75,3.737,3.772,0
146.15,3.756,3.689,3.769,0
146.18333,3.7615,3.734,3.769,0
146.21667,3.76,3.74,3.776,0
146.25,3.756,3.747,3.769,0
146.28333,3.758,3.747,3.769,0
146.31667,3.753,3.673,3.766,0
146.35,3.756,3.747,3.769,0
146.38333,3.75,3.731,3.769,0
146.41667,3.7515,3.744,3.769,0
146.45,3.76,3.744,3.772,0
146.48333,3.7545,3.699,3.769,0
146.51667,3.75,3.747,3.769,0
146.55,3.756,3.75,3.766,0
146.58333,3.756,3.74,3.769,0
146.61667,3.756,3.747,3.769,0
146.65,3.756,3.696,3.792,0
146.68333,3.747,3.689,3.769,0
146.71667,3.758,3.731,3.769,0
146.75,3.76,3.724,3.808,0
146.78333,3.756,3.584,3.769,0
146.81667,3.758,3.75,3.769,0
146.85,3.75,3.683,3.769,0
146.88333,3.76,3.747,3.766,0
146.91667,3.756,3.74,3.766,0
146.95,3.7515,3.74,3.766,0
146.98333,3.75,3.737,3.772,0
147.01667,3.758,3.689,3.772,0
147.05,3.756,3.728,3.769,0
147.08333,3.7545,3.734,3.769,0
147.11667,3.756,3.737,3.769,0
147.15,3.756,3.744,3.769,0
147.18333,3.75,3.673,3.769,0
147.21667,3.75,3.737,3.766,0
147.25,3.75,3.737,3.779,0
147.28333,3.756,3.731,3.785,0
147.31667,3.756,3.734,3.772,0
147.35,3.753,3.676,3.772,0
147.38333,3.7515,3.74,3.769,0
147.41667,3.747,3.635,3.769,0
147.45,3.664,3.651,3.676,0
147.48333,3.667,3.651,3.676,0
147.51667,3.664,3.552,3.68,0
147.55,3.6585,3.638,3.696,0
147.58333,3.6795,3.648,3.696,0
147.61667,3.689,3.66,3.708,0
147.65,3.6745,3.635,3.686,0
147.68333,3.676,3.58,3.689,0
147.71667,3.6715,3.571,3.683,0
147.75,3.676,3.657,3.689,0
147.78333,3.673,3.66,3.686,0
147.81667,3.67,3.651,3.686,0
147.85,3.6745,3.644,3.689,0
147.88333,3.68,3.564,3.696,0
147.91667,3.683,3.638,3.692,0
147.95,3.676,3.664,3.689,0
147.98333,3.676,3.654,3.689,0
148.01667,3.676,3.66,3.689,0
148.05,3.68,3.574,3.689,0
148.08333,3.68,3.66,3.689,0
148.11667,3.664,3.651,3.689,0
148.15,3.6815,3.635,3.699,0
148.18333,3.686,3.654,3.702,0
