elapsed_min,fix_type,satellites
156.78333,3,23
156.81667,3,23
156.85,3,23
156.88333,3,23
156.91667,3,23
156.95,3,23
156.98333,3,22
157.01667,3,23
157.05,3,23
157.08333,3,23
157.11667,3,22
157.15,3,23
157.18333,3,23
157.21667,3,23
157.25,3,22
157.28333,3,22
157.31667,3,23
157.35,3,23
157.38333,3,23
157.41667,3,22.5
157.45,3,23
157.48333,3,23
157.51667,3,23
157.55,3,23
157.58333,3,23
157.61667,3,23
157.65,3,23
157.68333,3,23
157.71667,3,22
157.75,3,22
157.78333,3,22.5
157.81667,3,22
157.85,3,23
157.88333,3,23
157.91667,3,23
157.95,3,23
157.98333,3,23
158.01667,3,23
158.05,3,22.5
158.08333,3,22.5
158.11667,3,23
158.15,3,23
158.18333,3,22.5
158.21667,3,22
158.25,3,22
158.28333,3,22
158.31667,3,23
158.35,3,22
158.38333,3,22
158.41667,3,22
158.45,3,22
158.48333,3,22
158.51667,3,22
158.55,3,22
158.58333,3,22
158.61667,3,22.5
158.65,3,23
158.68333,3,22.5
158.71667,3,22
158.75,3,22.5
158.78333,3,22
158.81667,3,23
158.85,3,23
158.88333,3,23
158.91667,3,23
158.95,3,23
158.98333,3,22
159.01667,3,22
159.05,3,23
159.08333,3,23
159.11667,3,22
159.15,3,22.5
159.18333,3,22
159.21667,3,22
159.25,3,22
159.28333,3,23
159.31667,3,23
159.35,3,22
159.38333,3,22
159.41667,3,22
159.45,3,23
159.48333,3,22
159.51667,3,22
159.55,3,22
159.58333,3,23
159.61667,3,22
159.65,3,22
159.68333,3,22
159.71667,3,22
159.75,3,23
159.78333,3,22.5
159.81667,3,23
159.85,3,23
159.88333,3,23
159.91667,3,22.5
159.95,3,22
159.98333,3,23
160.01667,3,22
160.05,3,22
160.08333,3,22
160.11667,3,22
160.15,3,23
160.18333,3,23
160.21667,3,23
160.25,3,23
160.28333,3,22
160.31667,3,23
160.35,3,23
160.38333,3,23
160.41667,3,23
160.45,3,22
160.48333,3,22
160.51667,3,21
160.55,3,21
160.58333,3,23
160.61667,3,22.5
160.65,3,22.5
160.68333,3,22
160.71667,3,22
160.75,3,22
160.78333,3,22
160.81667,3,22
160.85,3,22
160.88333,3,22
160.91667,3,22.5
160.95,3,23
160.98333,3,23
161.01667,3,23
161.05,3,22.5
161.08333,3,23
161.11667,3,23
161.15,3,22
161.18333,3,22.5
161.21667,3,22
161.25,3,23
161.28333,3,22
161.31667,3,23
161.35,3,22.5
161.38333,3,23
161.41667,3,23
161.45,3,23
161.48333,3,23
161.51667,3,22
161.55,3,22
161.58333,3,23
161.61667,3,22.5
161.65,3,22.5
161.68333,3,21
161.71667,3,21
161.75,3,21
161.78333,3,21.5
161.81667,3,22
161.85,3,21
161.88333,3,22
161.91667,3,21
161.95,3,21
161.98333,3,21.5
162.01667,3,22
162.05,3,22.5
162.08333,3,22.5
162.11667,3,20
162.15,3,22
162.18333,3,21.5
162.21667,3,22
162.25,3,21.5
162.28333,3,22
162.31667,3,23
162.35,3,22
162.38333,3,23
162.41667,3,23
162.45,3,22
162.48333,3,21
162.51667,3,22.5
162.55,3,23
162.58333,3,21
162.61667,3,22
162.65,3,21.5
162.68333,3,20
162.71667,3,22
162.75,3,22
162.78333,3,21
162.81667,3,20
162.85,3,22
162.88333,3,21.5
162.91667,3,20.5
162.95,3,21
162.98333,3,23
163.01667,3,22.5
163.05,3,21
163.08333,3,20
163.11667,3,18
163.15,3,19
163.18333,3,22
163.21667,3,21
163.25,3,20
163.28333,3,22
163.31667,3,21
163.35,3,22
163.38333,3,23
163.41667,3,20.5
163.45,3,20.5
163.48333,3,22
163.51667,3,20.5
163.55,3,21
163.58333,3,23
163.61667,3,22
163.65,3,22
163.68333,3,23
163.71667,3,23
163.75,3,22.5
163.78333,3,21
163.81667,3,22
163.85,3,23
163.88333,3,22
163.91667,3,22.5
163.95,3,22.5
163.98333,3,23
164.01667,3,21
164.05,3,21
164.08333,3,18
164.11667,3,20.5
164.15,3,18
164.18333,3,21
164.21667,3,21
164.25,3,19
164.28333,3,19
164.31667,3,20
164.35,3,21
164.38333,3,21
164.41667,3,22
164.45,3,21.5
164.48333,3,22
164.51667,3,21
164.55,3,21.5
164.58333,3,20
164.61667,3,19
164.65,3,15.5
164.68333,3,19
164.71667,3,21
164.75,3,20
164.78333,3,19
164.81667,3,18
164.85,3,17
164.88333,3,19
164.91667,3,18.5
164.95,3,19
164.98333,3,19.5
165.01667,3,18.5
165.05,3,18
165.08333,3,19
165.11667,3,20
165.15,3,19
165.18333,3,21.5
165.21667,3,22
165.25,3,20.5
165.28333,3,20.5
165.31667,3,19
165.35,3,19.5
165.38333,3,20
165.41667,3,20
165.45,3,20
165.48333,3,20
165.51667,3,18
165.55,3,18
165.58333,3,19
165.61667,3,15
165.65,3,18
165.68333,3,19
165.71667,3,19
165.75,3,18.5
165.78333,3,21
165.81667,3,19
165.85,3,19.5
165.88333,3,20
165.91667,3,18
165.95,3,18.5
165.98333,3,21
166.01667,3,19.5
166.05,3,20
166.08333,3,18
166.11667,3,18
166.15,3,19
166.18333,3,19
166.21667,3,20
166.25,3,20
166.28333,3,20
166.31667,3,18.5
166.35,3,20
166.38333,3,21
166.41667,3,19
166.45,3,20.5
166.48333,3,20
166.51667,3,20
166.55,3,17
166.58333,3,21
166.61667,3,20
166.65,3,19.5
166.68333,3,20
166.71667,3,20.5
166.75,3,20
166.78333,3,21
166.81667,3,19
166.85,3,19.5
166.88333,3,19
166.91667,3,21
166.95,3,21
166.98333,3,21
167.01667,3,19.5
167.05,3,18
167.08333,3,16
167.11667,3,18.5
167.15,3,19
167.18333,3,19
167.21667,3,20
167.25,3,19
167.28333,3,19
167.31667,3,20
167.35,3,16
167.38333,3,12.5
167.41667,3,18
167.45,3,19
167.48333,3,20.5
167.51667,3,20
167.55,3,19.5
167.58333,3,20
167.61667,3,19.5
167.65,3,19
167.68333,3,21
167.71667,3,19
167.75,3,20
167.78333,3,20.5
167.81667,3,19
167.85,3,20.5
167.88333,3,20
167.91667,3,20
167.95,3,18
167.98333,3,20
168.01667,3,20
168.05,3,21.5
168.08333,3,21.5
168.11667,3,21
168.15,3,21
168.18333,3,23
168.21667,3,23
168.25,3,22
168.28333,3,23
168.31667,3,22.5
168.35,3,22
168.38333,3,22.5
168.41667,3,22
168.45,3,21
168.48333,3,20
168.51667,3,21
168.55,3,21.5
168.58333,3,20
168.61667,3,21
168.65,3,19.5
168.68333,3,20
168.71667,3,21
168.75,3,21
168.78333,3,22
168.81667,3,22
168.85,3,21
168.88333,3,22
168.91667,3,22.5
168.95,3,22
168.98333,3,22
169.01667,3,22.5
169.05,3,22
169.08333,3,21.5
169.11667,3,22
169.15,3,22
169.18333,3,23
169.21667,3,21.5
169.25,3,20
169.28333,3,20
169.31667,3,21
169.35,3,20.5
169.38333,3,21
169.41667,3,20
169.45,3,21
169.48333,3,22
169.51667,3,21
169.55,3,20
169.58333,3,16
169.61667,3,19.5
169.65,3,19.5
169.68333,3,21
169.71667,3,21
169.75,3,19.5
169.78333,3,20.5
169.81667,3,23
169.85,3,21
169.88333,3,18
169.91667,3,21
169.95,3,21.5
169.98333,3,21
170.01667,3,21
170.05,3,21
170.08333,3,21
170.11667,3,19
170.15,3,19
170.18333,3,20
170.21667,3,22.5
170.25,3,21
170.28333,3,22
170.31667,3,20
170.35,3,22.5
170.38333,3,22.5
170.41667,3,22
170.45,3,22
170.48333,3,21.5
170.51667,3,22
170.55,3,21.5
170.58333,3,21
170.61667,3,21.5
170.65,3,22
170.68333,3,22
170.71667,3,20
170.75,3,23
170.78333,3,23
170.81667,3,24
170.85,3,22.5
170.88333,3,23
170.91667,3,22
170.95,3,22.5
170.98333,3,22
171.01667,3,22.5
171.05,3,23
171.08333,3,23
171.11667,3,22
171.15,3,22.5
171.18333,3,22
171.21667,3,21.5
171.25,3,22
171.28333,3,23
171.31667,3,23
171.35,3,23
171.38333,3,22.5
171.41667,3,22
171.45,3,21.5
171.48333,3,22
171.51667,3,22
171.55,3,22
171.58333,3,23.5
171.61667,3,20
171.65,3,21
171.68333,3,23
171.71667,3,22
171.75,3,23
171.78333,3,23
171.81667,3,20
171.85,3,22
171.88333,3,23
171.91667,3,23
171.95,3,22.5
171.98333,3,23
172.01667,3,23
172.05,3,23
172.08333,3,21
172.11667,3,21
172.15,3,22
172.18333,3,21
172.21667,3,21.5
172.25,3,22
172.28333,3,22
172.31667,3,20
172.35,3,22
172.38333,3,22
172.41667,3,20.5
172.45,3,21
172.48333,3,23
172.51667,3,20
172.55,3,22
172.58333,3,22
172.61667,3,20
172.65,3,20.5
172.68333,3,20.5
172.71667,3,20
172.75,3,21.5
172.78333,3,21
172.81667,3,21
172.85,3,20
172.88333,3,21
172.91667,3,22
172.95,3,21
172.98333,3,21
173.01667,3,20
173.05,3,21
173.08333,3,21
173.11667,3,19.5
173.15,3,20.5
173.18333,3,20
173.21667,3,19
173.25,3,19
173.28333,3,20
173.31667,3,19
173.35,3,20
173.38333,3,20
173.41667,3,18
173.45,3,20
173.48333,3,21
173.51667,3,22
173.55,3,23
173.58333,3,22
173.61667,3,21
173.65,3,21
173.68333,3,21
173.71667,3,19
173.75,3,21
173.78333,3,23
173.81667,3,22
173.85,3,22.5
173.88333,3,22
173.91667,3,23
173.95,3,21.5
173.98333,3,21
174.01667,3,20
174.05,3,21
174.08333,3,23
174.11667,3,21
174.15,3,21
174.18333,3,23
174.21667,3,22.5
174.25,3,24
174.28333,3,24
174.31667,3,24
174.35,3,22
174.38333,3,23
174.41667,3,24
174.45,3,22
174.48333,3,23
174.51667,3,23
174.55,3,24
174.58333,3,24
174.61667,3,23
174.65,3,22.5
174.68333,3,21
174.71667,3,22
174.75,3,22
174.78333,3,23
174.81667,3,19
174.85,3,22
174.88333,3,20.5
174.91667,3,23
174.95,3,22.5
174.98333,3,24
175.01667,3,21
175.05,3,21.5
175.08333,3,23
175.11667,3,22
175.15,3,23
175.18333,3,22.5
175.21667,3,23
175.25,3,23
175.28333,3,23
175.31667,3,22.5
175.35,3,21
175.38333,3,21
175.41667,3,21
175.45,3,22.5
175.48333,3,23.5
175.51667,3,21
175.55,3,22
175.58333,3,23
175.61667,3,23
175.65,3,21
175.68333,3,21
175.71667,3,21
175.75,3,23
175.78333,3,22.5
175.81667,3,21
175.85,3,24
175.88333,3,24
175.91667,3,22
175.95,3,22
175.98333,3,22
176.01667,3,23
176.05,3,24
176.08333,3,24
176.11667,3,24
176.15,3,24
176.18333,3,24
176.21667,3,24
176.25,3,24
176.28333,3,24.5
176.31667,3,24
176.35,3,24
176.38333,3,22.5
176.41667,3,22
176.45,3,24
176.48333,3,25
176.51667,3,25
176.55,3,23.5
176.58333,3,23.5
176.61667,3,22
176.65,3,24
176.68333,3,25
176.71667,3,25
176.75,3,25
176.78333,3,25
176.81667,3,25
176.85,3,25
176.88333,3,23.5
176.91667,3,24
176.95,3,24
176.98333,3,24
177.01667,3,24
177.05,3,23.5
177.08333,3,23.5
177.11667,3,24
177.15,3,24
177.18333,3,24
177.21667,3,24
177.25,3,25
177.28333,3,25
177.31667,3,23.5
177.35,3,24
177.38333,3,23.5
177.41667,3,24.5
177.45,3,24
177.48333,3,24.5
177.51667,3,25
177.55,3,25
177.58333,3,24.5
177.61667,3,24
177.65,3,24
177.68333,3,23.5
177.71667,3,24
177.75,3,24
177.78333,3,23
177.81667,3,24
177.85,3,24
177.88333,3,24
177.91667,3,24
177.95,3,25
177.98333,3,25
178.01667,3,24
178.05,3,24
178.08333,3,23
178.11667,3,24
178.15,3,25
178.18333,3,25
178.21667,3,24.5
178.25,3,25
178.28333,3,24.5
178.31667,3,25
178.35,3,23
178.38333,3,24
178.41667,3,24
178.45,3,23
178.48333,3,23
178.51667,3,24
178.55,3,23
178.58333,3,23
178.61667,3,24
178.65,3,23.5
178.68333,3,23.5
178.71667,3,23
178.75,3,23
178.78333,3,14.5
178.81667,3,18
178.85,3,22
178.88333,3,22.5
178.91667,3,23
178.95,3,22.5
178.98333,3,22
179.01667,3,22
179.05,3,22
179.08333,3,22
179.11667,3,23.5
179.15,3,23.5
179.18333,3,24
179.21667,3,24
179.25,3,21
179.28333,3,22
179.31667,3,23
179.35,3,24
179.38333,3,23
179.41667,3,23
179.45,3,23
179.48333,3,22.5
179.51667,3,23
179.55,3,23
179.58333,3,23.5
179.61667,3,21.5
179.65,3,22
179.68333,3,22.5
179.71667,3,22
179.75,3,22
179.78333,3,22.5
179.81667,3,22
179.85,3,25
179.88333,3,23.5
179.91667,3,21
179.95,3,23
179.98333,3,23
180.01667,3,20.5
180.05,3,23.5
180.08333,3,24
180.11667,3,24
180.15,3,23
180.18333,3,21
180.21667,3,20.5
180.25,3,23
180.28333,3,23
180.31667,3,23.5
180.35,3,22
180.38333,3,21
180.41667,3,21
180.45,3,21
180.48333,3,21.5
180.51667,3,19
180.55,3,21.5
180.58333,3,21.5
180.61667,3,22
180.65,3,22
180.68333,3,22
180.71667,3,22
180.75,3,22
180.78333,3,22
180.81667,3,21
180.85,3,23.5
180.88333,3,24.5
180.91667,3,24
180.95,3,23.5
180.98333,3,23
181.01667,3,24
181.05,3,23
181.08333,3,24
181.11667,3,23
181.15,3,23
181.18333,3,24
181.21667,3,23.5
181.25,3,23
181.28333,3,24
181.31667,3,15
181.35,3,19
181.38333,3,22
181.41667,3,22
181.45,3,23
181.48333,3,23.5
181.51667,3,24
181.55,3,24
181.58333,3,22
181.61667,3,23
181.65,3,24
181.68333,3,22
181.71667,3,22
181.75,3,22
181.78333,3,22
181.81667,3,23
181.85,3,22
181.88333,3,23
181.91667,3,24
181.95,3,23.5
181.98333,3,23
182.01667,3,25
182.05,3,24
182.08333,3,23
182.11667,3,22.5
182.15,3,24
182.18333,3,25
182.21667,3,25
182.25,3,24
182.28333,3,24
182.31667,3,23
182.35,3,24
182.38333,3,23.5
182.41667,3,24
182.45,3,25
182.48333,3,24.5
182.51667,3,24
182.55,3,23
182.58333,3,23.5
182.61667,3,24
182.65,3,24
182.68333,3,25
182.71667,3,24
182.75,3,24
182.78333,3,24
182.81667,3,24
182.85,3,24
182.88333,3,24.5
182.91667,3,25
182.95,3,24.5
182.98333,3,24
183.01667,3,23
