pc_time_iso,pc_time_unix,event_type,severity,message,sequence_number,lora_rssi_dbm,lora_snr_db,receiver_running,radio_enabled,radio_initialized,non_telemetry_packets,decode_errors,lora_crc_errors,command_tx_count,command_tx_failures,details_json
2026-07-28T11:45:07.659908+00:00,1785239107.659908,dashboard_disconnected,info,Dashboard WebSocket disconnected,,,,True,True,True,0,0,1,0,0,"{""active_connections"":2,""client_host"":""162.120.243.47"",""client_port"":0}"
2026-07-28T11:45:08.714481+00:00,1785239108.714481,telemetry_ack_sent,info,Ground acknowledged received telemetry,111,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,111""}"
2026-07-28T11:45:08.714481+00:00,1785239108.714481,telemetry_received,info,Received v8 telemetry sequence 111,111,-73,12.5,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:45:18.994166+00:00,1785239118.994166,telemetry_ack_sent,info,Ground acknowledged received telemetry,112,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,112""}"
2026-07-28T11:45:18.995701+00:00,1785239118.995701,telemetry_received,info,Received v8 telemetry sequence 112,112,-58,12.5,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:45:29.319629+00:00,1785239129.319629,telemetry_ack_sent,info,Ground acknowledged received telemetry,113,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,113""}"
2026-07-28T11:45:29.320914+00:00,1785239129.320914,telemetry_received,info,Received v8 telemetry sequence 113,113,-57,12.25,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:45:39.665141+00:00,1785239139.665141,telemetry_ack_sent,info,Ground acknowledged received telemetry,114,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,114""}"
2026-07-28T11:45:39.665141+00:00,1785239139.665141,telemetry_received,info,Received v8 telemetry sequence 114,114,-69,11.75,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:45:49.965786+00:00,1785239149.965786,telemetry_ack_sent,info,Ground acknowledged received telemetry,115,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,115""}"
2026-07-28T11:45:49.965786+00:00,1785239149.965786,telemetry_received,info,Received v8 telemetry sequence 115,115,-60,11.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:46:00.267008+00:00,1785239160.267008,telemetry_ack_sent,info,Ground acknowledged received telemetry,116,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,116""}"
2026-07-28T11:46:00.268614+00:00,1785239160.268614,telemetry_received,info,Received v8 telemetry sequence 116,116,-61,11.5,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:46:10.784764+00:00,1785239170.784764,telemetry_ack_sent,info,Ground acknowledged received telemetry,117,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,117""}"
2026-07-28T11:46:10.784764+00:00,1785239170.784764,telemetry_received,info,Received v8 telemetry sequence 117,117,-56,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:46:21.081172+00:00,1785239181.081172,telemetry_ack_sent,info,Ground acknowledged received telemetry,118,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,118""}"
2026-07-28T11:46:21.081172+00:00,1785239181.081172,telemetry_received,info,Received v8 telemetry sequence 118,118,-58,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:46:31.371062+00:00,1785239191.371062,telemetry_ack_sent,info,Ground acknowledged received telemetry,119,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,119""}"
2026-07-28T11:46:31.371062+00:00,1785239191.371062,telemetry_received,info,Received v8 telemetry sequence 119,119,-57,12.25,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:46:41.645392+00:00,1785239201.645392,telemetry_ack_sent,info,Ground acknowledged received telemetry,120,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,120""}"
2026-07-28T11:46:41.645392+00:00,1785239201.645392,telemetry_received,info,Received v8 telemetry sequence 120,120,-59,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:46:51.974529+00:00,1785239211.974529,telemetry_ack_sent,info,Ground acknowledged received telemetry,121,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,121""}"
2026-07-28T11:46:51.975569+00:00,1785239211.975569,telemetry_received,info,Received v8 telemetry sequence 121,121,-59,11.5,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:47:02.281835+00:00,1785239222.281835,telemetry_ack_sent,info,Ground acknowledged received telemetry,122,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,122""}"
2026-07-28T11:47:02.282539+00:00,1785239222.282539,telemetry_received,info,Received v8 telemetry sequence 122,122,-60,11.75,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:47:12.824603+00:00,1785239232.824603,telemetry_ack_sent,info,Ground acknowledged received telemetry,123,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,123""}"
2026-07-28T11:47:12.825618+00:00,1785239232.825618,telemetry_received,info,Received v8 telemetry sequence 123,123,-57,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:47:23.248377+00:00,1785239243.248377,telemetry_ack_sent,info,Ground acknowledged received telemetry,124,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,124""}"
2026-07-28T11:47:23.249018+00:00,1785239243.249018,telemetry_received,info,Received v8 telemetry sequence 124,124,-55,11.5,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:47:33.901632+00:00,1785239253.901632,telemetry_ack_sent,info,Ground acknowledged received telemetry,125,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,125""}"
2026-07-28T11:47:33.901632+00:00,1785239253.901632,telemetry_received,info,Received v8 telemetry sequence 125,125,-55,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:47:44.531024+00:00,1785239264.531024,telemetry_ack_sent,info,Ground acknowledged received telemetry,126,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,126""}"
2026-07-28T11:47:44.531024+00:00,1785239264.531024,telemetry_received,info,Received v8 telemetry sequence 126,126,-53,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:47:54.909051+00:00,1785239274.909051,telemetry_ack_sent,info,Ground acknowledged received telemetry,127,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,127""}"
2026-07-28T11:47:54.910357+00:00,1785239274.910357,telemetry_received,info,Received v8 telemetry sequence 127,127,-58,12.25,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:48:05.543701+00:00,1785239285.543701,telemetry_ack_sent,info,Ground acknowledged received telemetry,128,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,128""}"
2026-07-28T11:48:05.544649+00:00,1785239285.544649,telemetry_received,info,Received v8 telemetry sequence 128,128,-60,11.75,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:48:15.833522+00:00,1785239295.833522,telemetry_ack_sent,info,Ground acknowledged received telemetry,129,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,129""}"
2026-07-28T11:48:15.833522+00:00,1785239295.833522,telemetry_received,info,Received v8 telemetry sequence 129,129,-57,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:48:26.295088+00:00,1785239306.295088,telemetry_ack_sent,info,Ground acknowledged received telemetry,130,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,130""}"
2026-07-28T11:48:26.296088+00:00,1785239306.296088,telemetry_received,info,Received v8 telemetry sequence 130,130,-55,11.75,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:48:36.789758+00:00,1785239316.789758,telemetry_ack_sent,info,Ground acknowledged received telemetry,131,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,131""}"
2026-07-28T11:48:36.790847+00:00,1785239316.790847,telemetry_received,info,Received v8 telemetry sequence 131,131,-57,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:48:47.092947+00:00,1785239327.092947,telemetry_ack_sent,info,Ground acknowledged received telemetry,132,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,132""}"
2026-07-28T11:48:47.092947+00:00,1785239327.092947,telemetry_received,info,Received v8 telemetry sequence 132,132,-57,12.25,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:48:57.870041+00:00,1785239337.870041,telemetry_ack_sent,info,Ground acknowledged received telemetry,133,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,133""}"
2026-07-28T11:48:57.871020+00:00,1785239337.87102,telemetry_received,info,Received v8 telemetry sequence 133,133,-55,10.75,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:49:07.968326+00:00,1785239347.968326,telemetry_ack_sent,info,Ground acknowledged received telemetry,134,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,134""}"
2026-07-28T11:49:07.970482+00:00,1785239347.970482,telemetry_received,info,Received v8 telemetry sequence 134,134,-58,12.5,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:49:18.211339+00:00,1785239358.211339,telemetry_ack_sent,info,Ground acknowledged received telemetry,135,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,135""}"
2026-07-28T11:49:18.211880+00:00,1785239358.21188,telemetry_received,info,Received v8 telemetry sequence 135,135,-57,12.5,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:49:28.522988+00:00,1785239368.522988,telemetry_ack_sent,info,Ground acknowledged received telemetry,136,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,136""}"
2026-07-28T11:49:28.523676+00:00,1785239368.523676,telemetry_received,info,Received v8 telemetry sequence 136,136,-57,13.75,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:49:38.787148+00:00,1785239378.787148,telemetry_ack_sent,info,Ground acknowledged received telemetry,137,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,137""}"
2026-07-28T11:49:38.788242+00:00,1785239378.788242,telemetry_received,info,Received v8 telemetry sequence 137,137,-54,12.25,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:49:42.032875+00:00,1785239382.032875,dashboard_connected,info,Dashboard WebSocket connected,,,,True,True,True,0,0,1,0,0,"{""active_connections"":3,""client_host"":""2001:4ca0:0:f296:bdd7:7b0d:8f90:f259"",""client_port"":0}"
2026-07-28T11:49:44.538212+00:00,1785239384.538212,dashboard_disconnected,info,Dashboard WebSocket disconnected,,,,True,True,True,0,0,1,0,0,"{""active_connections"":2,""client_host"":""2001:4ca0:0:f296:bdd7:7b0d:8f90:f259"",""client_port"":0}"
2026-07-28T11:49:46.921792+00:00,1785239386.921792,dashboard_connected,info,Dashboard WebSocket connected,,,,True,True,True,0,0,1,0,0,"{""active_connections"":3,""client_host"":""2001:4ca0:0:f296:bdd7:7b0d:8f90:f259"",""client_port"":0}"
2026-07-28T11:49:49.107299+00:00,1785239389.107299,telemetry_ack_sent,info,Ground acknowledged received telemetry,138,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,138""}"
2026-07-28T11:49:49.107928+00:00,1785239389.107928,telemetry_received,info,Received v8 telemetry sequence 138,138,-59,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:49:59.408929+00:00,1785239399.408929,telemetry_ack_sent,info,Ground acknowledged received telemetry,139,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,139""}"
2026-07-28T11:49:59.409464+00:00,1785239399.409464,telemetry_received,info,Received v8 telemetry sequence 139,139,-56,12.5,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:50:09.832955+00:00,1785239409.832955,telemetry_ack_sent,info,Ground acknowledged received telemetry,140,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,140""}"
2026-07-28T11:50:09.843383+00:00,1785239409.843383,telemetry_received,info,Received v8 telemetry sequence 140,140,-61,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:50:20.009148+00:00,1785239420.009148,telemetry_ack_sent,info,Ground acknowledged received telemetry,141,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,141""}"
2026-07-28T11:50:20.010137+00:00,1785239420.010137,telemetry_received,info,Received v8 telemetry sequence 141,141,-62,12.25,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:50:30.319569+00:00,1785239430.319569,telemetry_ack_sent,info,Ground acknowledged received telemetry,142,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,142""}"
2026-07-28T11:50:30.320103+00:00,1785239430.320103,telemetry_received,info,Received v8 telemetry sequence 142,142,-60,10.5,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:50:40.981089+00:00,1785239440.981089,telemetry_ack_sent,info,Ground acknowledged received telemetry,143,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,143""}"
2026-07-28T11:50:40.981089+00:00,1785239440.981089,telemetry_received,info,Received v8 telemetry sequence 143,143,-56,11.25,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:50:51.316655+00:00,1785239451.316655,telemetry_ack_sent,info,Ground acknowledged received telemetry,144,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,144""}"
2026-07-28T11:50:51.317263+00:00,1785239451.317263,telemetry_received,info,Received v8 telemetry sequence 144,144,-55,11.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:51:01.600493+00:00,1785239461.600493,telemetry_ack_sent,info,Ground acknowledged received telemetry,145,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,145""}"
2026-07-28T11:51:01.601095+00:00,1785239461.601095,telemetry_received,info,Received v8 telemetry sequence 145,145,-55,11.25,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:51:11.946116+00:00,1785239471.946116,telemetry_ack_sent,info,Ground acknowledged received telemetry,146,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,146""}"
2026-07-28T11:51:11.946116+00:00,1785239471.946116,telemetry_received,info,Received v8 telemetry sequence 146,146,-56,10.75,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:51:22.255422+00:00,1785239482.255422,telemetry_ack_sent,info,Ground acknowledged received telemetry,147,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,147""}"
2026-07-28T11:51:22.256404+00:00,1785239482.256404,telemetry_received,info,Received v8 telemetry sequence 147,147,-54,11.25,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:51:32.547030+00:00,1785239492.54703,telemetry_ack_sent,info,Ground acknowledged received telemetry,148,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,148""}"
2026-07-28T11:51:32.547674+00:00,1785239492.547674,telemetry_received,info,Received v8 telemetry sequence 148,148,-64,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:51:42.808636+00:00,1785239502.808636,telemetry_ack_sent,info,Ground acknowledged received telemetry,149,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,149""}"
2026-07-28T11:51:42.809648+00:00,1785239502.809648,telemetry_received,info,Received v8 telemetry sequence 149,149,-64,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:51:49.168017+00:00,1785239509.168017,dashboard_connected,info,Dashboard WebSocket connected,,,,True,True,True,0,0,1,0,0,"{""active_connections"":4,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:51:53.155061+00:00,1785239513.155061,telemetry_ack_sent,info,Ground acknowledged received telemetry,150,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,150""}"
2026-07-28T11:51:53.156687+00:00,1785239513.156687,telemetry_received,info,Received v8 telemetry sequence 150,150,-74,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:52:03.505905+00:00,1785239523.505905,telemetry_ack_sent,info,Ground acknowledged received telemetry,151,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,151""}"
2026-07-28T11:52:03.507542+00:00,1785239523.507542,telemetry_received,info,Received v8 telemetry sequence 151,151,-81,12.25,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:52:13.739422+00:00,1785239533.739422,telemetry_ack_sent,info,Ground acknowledged received telemetry,152,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,152""}"
2026-07-28T11:52:13.739957+00:00,1785239533.739957,telemetry_received,info,Received v8 telemetry sequence 152,152,-66,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:52:22.427226+00:00,1785239542.427226,dashboard_disconnected,info,Dashboard WebSocket disconnected,,,,True,True,True,0,0,1,0,0,"{""active_connections"":3,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:52:24.062725+00:00,1785239544.062725,telemetry_ack_sent,info,Ground acknowledged received telemetry,153,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,153""}"
2026-07-28T11:52:24.064431+00:00,1785239544.064431,telemetry_received,info,Received v8 telemetry sequence 153,153,-65,12.75,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:52:31.825615+00:00,1785239551.825615,dashboard_connected,info,Dashboard WebSocket connected,,,,True,True,True,0,0,1,0,0,"{""active_connections"":4,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:52:34.315213+00:00,1785239554.315213,telemetry_ack_sent,info,Ground acknowledged received telemetry,154,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,154""}"
2026-07-28T11:52:34.316209+00:00,1785239554.316209,telemetry_received,info,Received v8 telemetry sequence 154,154,-65,12.0,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:52:39.972602+00:00,1785239559.972602,dashboard_disconnected,info,Dashboard WebSocket disconnected,,,,True,True,True,0,0,1,0,0,"{""active_connections"":3,""client_host"":""2001:4ca0:0:f296:7c16:8c1f:207c:c8de"",""client_port"":0}"
2026-07-28T11:52:44.610229+00:00,1785239564.610229,telemetry_ack_sent,info,Ground acknowledged received telemetry,155,,,True,True,True,0,0,1,0,0,"{""payload"":""ACK,155""}"
2026-07-28T11:52:44.610229+00:00,1785239564.610229,telemetry_received,info,Received v8 telemetry sequence 155,155,-66,11.75,True,True,True,0,0,1,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:52:54.012594+00:00,1785239574.012594,lora_crc_error,warning,Ground radio reported a LoRa packet CRC error,,,,True,True,True,0,0,2,0,0,{}
2026-07-28T11:53:05.209027+00:00,1785239585.209027,telemetry_ack_sent,info,Ground acknowledged received telemetry,157,,,True,True,True,0,0,2,0,0,"{""payload"":""ACK,157""}"
2026-07-28T11:53:05.210022+00:00,1785239585.210022,telemetry_received,info,Received v8 telemetry sequence 157,157,-94,12.0,True,True,True,0,0,2,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":1,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:53:15.798954+00:00,1785239595.798954,telemetry_ack_sent,info,Ground acknowledged received telemetry,158,,,True,True,True,0,0,2,0,0,"{""payload"":""ACK,158""}"
2026-07-28T11:53:15.800625+00:00,1785239595.800625,telemetry_received,info,Received v8 telemetry sequence 158,158,-88,12.25,True,True,True,0,0,2,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:53:20.090101+00:00,1785239600.090101,dashboard_connected,info,Dashboard WebSocket connected,,,,True,True,True,0,0,2,0,0,"{""active_connections"":4,""client_host"":""2001:4ca0:e:49:497f:7e9e:10d2:4248"",""client_port"":0}"
2026-07-28T11:53:26.282988+00:00,1785239606.282988,telemetry_ack_sent,info,Ground acknowledged received telemetry,159,,,True,True,True,0,0,2,0,0,"{""payload"":""ACK,159""}"
2026-07-28T11:53:26.282988+00:00,1785239606.282988,telemetry_received,info,Received v8 telemetry sequence 159,159,-97,11.5,True,True,True,0,0,2,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:53:28.311823+00:00,1785239608.311823,dashboard_disconnected,info,Dashboard WebSocket disconnected,,,,True,True,True,0,0,2,0,0,"{""active_connections"":3,""client_host"":""2001:4ca0:e:49:497f:7e9e:10d2:4248"",""client_port"":0}"
2026-07-28T11:53:36.802969+00:00,1785239616.802969,telemetry_ack_sent,info,Ground acknowledged received telemetry,160,,,True,True,True,0,0,2,0,0,"{""payload"":""ACK,160""}"
2026-07-28T11:53:36.802969+00:00,1785239616.802969,telemetry_received,info,Received v8 telemetry sequence 160,160,-86,12.0,True,True,True,0,0,2,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:53:47.140912+00:00,1785239627.140912,telemetry_ack_sent,info,Ground acknowledged received telemetry,161,,,True,True,True,0,0,2,0,0,"{""payload"":""ACK,161""}"
2026-07-28T11:53:47.141979+00:00,1785239627.141979,telemetry_received,info,Received v8 telemetry sequence 161,161,-79,12.0,True,True,True,0,0,2,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:53:57.562527+00:00,1785239637.562527,telemetry_ack_sent,info,Ground acknowledged received telemetry,162,,,True,True,True,0,0,2,0,0,"{""payload"":""ACK,162""}"
2026-07-28T11:53:57.562527+00:00,1785239637.562527,telemetry_received,info,Received v8 telemetry sequence 162,162,-88,12.25,True,True,True,0,0,2,0,0,"{""crc_ok"":true,""flight_state"":""STANDBY"",""lost_packets_since_previous"":0,""packet_length"":92,""packet_type"":1,""protocol_version"":8}"
2026-07-28T11:54:08.174028+00:00,1785239648.174028,telemetry_ack_sent,info,Ground acknowledged received telemetry,163,,,True,True,True,0,0,2,0,0,"{""payload"":""ACK,163""}"
